Year,Geographical Region,Geographical Market Area,End Country,End Country Code,Machine Family,Machine Line,Machine Line Code,Size Class,Size Class Mapping,Total Market FID Sales
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC16<19,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,6
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,2
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,3
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC21<23,>12,1
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,3
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,0
2024,Region International,MA Oceania,New Caledonia,NC,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,3
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,CR0<1.8,Compaction Machines,0
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,1
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,1
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,2
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,0
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS5<8,Compaction Machines,0
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,1
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,2
2024,Region International,MA Oceania,New Caledonia,NC,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,1
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC0<1,<6T,6
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,433
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,357
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,98
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,57
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,156
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,47
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EC8<10,6<10T,84
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EW0<6,<6T,3
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Excavators,CEX,EW8<11,6<11T,1
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC0<5,<7,10
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC10<12,10<12,21
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,15
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC6<7,<7,5
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,11
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,4
2024,Region International,MA Oceania,New Zealand,NZ,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,0
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Articulated Haulers,330,AH0<26,Articulated Haulers,0
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Articulated Haulers,330,AH26<30,Articulated Haulers,25
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,25
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,1
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,55
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,104
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC16<19,>10T,6
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,15
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,74
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,32
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,25
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC300<500,>10T,0
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,42
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,27
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,4
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,1
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,3
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Excavators,320,EW11<13,>11T,1
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,11
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,1
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,1
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,8
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,4
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,39
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,16
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,20
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,14
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,14
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,8
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC21<23,>12,17
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,2
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,4
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Rigid Haulers,340,RH55<75,Rigid Haulers,0
2024,Region International,MA Oceania,New Zealand,NZ,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,2
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,3WSR,Compaction Machines,2
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,CR0<1.8,Compaction Machines,2
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,CR1.8<3,Compaction Machines,3
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,CR3<5,Compaction Machines,20
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,CR5<8,Compaction Machines,2
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,7
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,6
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SP8<12,Compaction Machines,0
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,1
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,12
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,0
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SS5<8,Compaction Machines,16
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,22
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,19
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,2
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,31
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,26
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,8
2024,Region International,MA Oceania,New Zealand,NZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,0
2024,Region International,MA Oceania,Niue,NU,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,0
2024,Region International,MA Oceania,Niue,NU,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,0
2024,Region International,MA Oceania,Northern Mariana Islands,MP,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,1
2024,Region International,MA Oceania,Northern Mariana Islands,MP,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,0
2024,Region International,MA Oceania,Palau,PW,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,1
2024,Region International,MA Oceania,Palau,PW,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,1
2024,Region International,MA Oceania,Palau,PW,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,0
2024,Region International,MA Oceania,Palau,PW,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,10
2024,Region International,MA Oceania,Papua New Guinea,PG,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,11
2024,Region International,MA Oceania,Papua New Guinea,PG,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,1
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,Articulated Haulers,330,AH26<30,Articulated Haulers,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,1
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,6
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,2
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,106
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,68
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,6
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,13
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,46
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,4
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,1
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,3
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,3
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,11
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,6
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,3
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,2
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,0
2024,Region International,MA Oceania,Papua New Guinea,PG,General Purpose Equipment,Rigid Haulers,340,RH200<275,Rigid Haulers,5
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,3
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,0
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VS-SP8<12,Compaction Machines,0
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,2
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,7
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,23
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,0
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,1
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,2
2024,Region International,MA Oceania,Papua New Guinea,PG,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,6
2024,Region International,MA Oceania,Samoa,WS,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,1
2024,Region International,MA Oceania,Samoa,WS,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,2
2024,Region International,MA Oceania,Samoa,WS,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,1
2024,Region International,MA Oceania,Samoa,WS,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,1
2024,Region International,MA Oceania,Solomon Islands,SB,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,0
2024,Region International,MA Oceania,Solomon Islands,SB,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,0
2024,Region International,MA Oceania,Solomon Islands,SB,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,0
2024,Region International,MA Oceania,Solomon Islands,SB,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,2
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,1
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,8
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,23
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,1
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,3
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,4
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,0
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,3
2024,Region International,MA Oceania,Solomon Islands,SB,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,7
2024,Region International,MA Oceania,Solomon Islands,SB,Road Machinery Equipment,Compaction Machines,390,VS-SP8<12,Compaction Machines,3
2024,Region International,MA Oceania,Solomon Islands,SB,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,0
2024,Region International,MA Oceania,Solomon Islands,SB,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,3
2024,Region International,MA Oceania,Solomon Islands,SB,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,0
2024,Region International,MA Oceania,Solomon Islands,SB,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,1
2024,Region International,MA Oceania,Tonga,TO,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,3
2024,Region International,MA Oceania,Tonga,TO,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,0
2024,Region International,MA Oceania,Tonga,TO,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,1
2024,Region International,MA Oceania,Tonga,TO,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,1
2024,Region International,MA Oceania,Tonga,TO,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,0
2024,Region International,MA Oceania,Tonga,TO,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,0
2024,Region International,MA Oceania,Vanuatu,VU,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,0
2024,Region International,MA Oceania,Vanuatu,VU,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,0
2024,Region International,MA Oceania,Vanuatu,VU,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,0
2024,Region International,MA Oceania,Vanuatu,VU,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,0
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,4
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,1
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,11
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,0
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,21
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,10
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EC8<10,6<10T,1
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Excavators,CEX,EW0<6,<6T,0
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC10<12,10<12,1
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,113
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC6<7,<7,0
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,8
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,40
2024,Region Latin America,MA Argentina,Argentina,AR,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,5
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,Articulated Haulers,330,AH26<30,Articulated Haulers,9
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,12
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,18
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,7
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC16<19,>10T,1
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,73
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,149
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,18
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,22
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,13
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,17
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,0
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,2
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,1
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,1
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,1
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,4
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,1
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,44
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,20
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,97
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,91
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,15
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,5
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,3
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,12
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,0
2024,Region Latin America,MA Argentina,Argentina,AR,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,0
2024,Region Latin America,MA Argentina,Argentina,AR,Road Machinery Equipment,Compaction Machines,390,CR0<1.8,Compaction Machines,0
2024,Region Latin America,MA Argentina,Argentina,AR,Road Machinery Equipment,Compaction Machines,390,CR1.8<3,Compaction Machines,0
2024,Region Latin America,MA Argentina,Argentina,AR,Road Machinery Equipment,Compaction Machines,390,CR3<5,Compaction Machines,4
2024,Region Latin America,MA Argentina,Argentina,AR,Road Machinery Equipment,Compaction Machines,390,CR5<8,Compaction Machines,1
2024,Region Latin America,MA Argentina,Argentina,AR,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,0
