tmc_row,Country Grouping,B,Country,Region,Machine Line,Machine Line,G,Size Class Flag,Brand Code,J,Reporter Flag,Pri/Sec,Source,FID,MS (%),TM,VCE FID,TM Non-VCE,CHECK 2024,existing_check,computed_check,match_count
768,GCH,Switzerland,Switzerland,Region Europe,CEX,Compact Excavators,,<6T,XCMG,XCM,,P,OHR,17,0,0,,,1,1,1,1
769,GCH,Switzerland,Switzerland,Region Europe,CEX,Compact Excavators,,<6T,Yanmar,YAN,Y,P,OHR,160,0,0,,,0,0,0,0
770,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Case,CAS,Y,P,OHR,7,0,0,,,0,0,0,0
771,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Caterpillar Inc,,Y,P,OHR,90,0,0,,,0,0,0,0
772,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Develon,DOO,Y,P,OHR,9,0,0,,,0,0,0,0
773,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Eurocomach,EUR,Y,P,OHR,12,0,0,,,0,0,0,0
774,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Hidromek,HID,Y,P,OHR,2,0,0,,,0,0,0,0
775,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Hitachi,HIT,Y,P,OHR,30,0,0,,,0,0,0,0
776,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Hyundai,HYU,Y,P,OHR,4,0,0,,,0,0,0,0
777,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,JCB,JCB,Y,P,OHR,1,0,0,,,0,0,0,0
778,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Kato Imer,KAT,Y,P,OHR,5,0,0,,,0,0,0,0
779,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Kobelco,KOB,Y,P,OHR,54,0,0,,,0,0,0,0
780,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Komatsu,KOM,Y,P,OHR,35,0,0,,,0,0,0,0
781,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Kubota,KUB,Y,P,OHR,58,0,0,,,0,0,0,0
782,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Liebherr,LIE,Y,P,OHR,25,0,0,,,0,0,0,0
783,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Mecalac,MEC,Y,P,OHR,5,0,0,,,0,0,0,0
784,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Sany,SNY,Y,P,OHR,1,0,0,,,0,0,0,0
785,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Sunward,SUN,Y,P,OHR,7,0,0,,,0,0,0,0
786,GCH,Switzerland,Switzerland,Region Europe,GEC,Crawler Excavators,,>6T,Takeuchi,TAK,,P,OHR,50,0,0,,,0,0,1,1
787,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Volvo,VCE,Y,P,OHR,46,0,0,,,0,0,0,0
788,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Wacker Neuson,WAN,Y,P,OHR,80,0,0,,,0,0,0,0
789,GCH,Switzerland,Switzerland,Region Europe,GEC,Crawler Excavators,,>6T,XCMG,XCM,,P,OHR,4,0,0,,,0,0,1,1
790,GCH,Switzerland,Switzerland,Region Europe,GEC,GPE Excavators Crawled,,>6T,Yanmar,YAN,Y,P,OHR,10,0,0,,,0,0,0,0
791,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Bobcat,BOB,Y,P,OHR,0,0,0,,,0,0,0,0
792,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Caterpillar Inc,,Y,P,OHR,55,0,0,,,0,0,0,0
793,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Develon,DOO,Y,P,OHR,6,0,0,,,0,0,0,0
794,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Hitachi,HIT,Y,P,OHR,15,0,0,,,0,0,0,0
795,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Hyundai,HYU,Y,P,OHR,8,0,0,,,0,0,0,0
796,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Komatsu,KOM,Y,P,OHR,25,0,0,,,0,0,0,0
797,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Liebherr,LIE,Y,P,OHR,50,0,0,,,0,0,0,0
798,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Mecalac,MEC,Y,P,OHR,10,0,0,,,0,0,0,0
799,GCH,Switzerland,Switzerland,Region Europe,GEW,Wheeled Excavators,,>6T,Takeuchi,TAK,,P,OHR,14,0,0,,,0,0,1,1
800,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Volvo,VCE,Y,P,OHR,44,0,0,,,0,0,0,0
801,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Wacker Neuson,WAN,Y,P,OHR,70,0,0,,,0,0,0,0
802,GCH,Switzerland,Switzerland,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Yanmar,YAN,Y,P,OHR,12,0,0,,,0,0,0,0
803,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Atlas Weyhausen,ATW,Y,P,OHR,5,0,0,,,0,0,0,0
804,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Bobcat,BOB,Y,P,OHR,3,0,0,,,0,0,0,0
805,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Caterpillar Inc,,Y,P,OHR,27,0,0,,,0,0,0,0
806,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Claas,,Y,P,OHR,3,0,0,,,0,0,0,0
807,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,JCB,JCB,Y,P,OHR,9,0,0,,,0,0,0,0
808,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Komatsu,KOM,Y,P,OHR,22,0,0,,,0,0,0,0
809,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Kramer,KRA,Y,P,OHR,38,0,0,,,0,0,0,0
810,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Kubota,KUB,Y,P,OHR,3,0,0,,,0,0,0,0
811,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Liebherr,LIE,Y,P,OHR,30,0,0,,,0,0,0,0
812,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Manitou,MTU,Y,P,OHR,2,0,0,,,0,0,0,0
813,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Mecalac,MEC,Y,P,OHR,3,0,0,,,0,0,0,0
814,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,New Holland,NEW,Y,P,OHR,2,0,0,,,0,0,0,0
815,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Volvo,VCE,Y,P,OHR,16,0,0,,,0,0,0,0
816,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Wacker Neuson,WAN,Y,P,OHR,35,0,0,,,0,0,0,0
817,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,<10,Yanmar,YAN,Y,P,OHR,11,0,0,,,0,0,0,0
818,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Case,CAS,Y,P,OHR,2,0,0,,,0,0,0,0
819,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Caterpillar Inc,,Y,P,OHR,40,0,0,,,0,0,0,0
820,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Develon,DOO,Y,P,OHR,3,0,0,,,0,0,0,0
821,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Hitachi,HIT,Y,P,OHR,3,0,0,,,0,0,0,0
822,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Hyundai,HYU,Y,P,OHR,2,0,0,,,0,0,0,0
823,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Komatsu,KOM,Y,P,OHR,8,0,0,,,0,0,0,0
824,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Kramer,KRA,Y,P,OHR,5,0,0,,,0,0,0,0
825,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Liebherr,LIE,Y,P,OHR,20,0,0,,,0,0,0,0
826,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Volvo,VCE,Y,P,OHR,36,0,0,,,0,0,0,0
827,GCH,Switzerland,Switzerland,Region Europe,WLO,Wheel Loaders,,>10,Wacker Neuson,WAN,Y,P,OHR,5,0,0,,,0,0,0,0
828,GCL,Chile,Chile,Region Latin America,330,Articulated Haulers,,#,Bell,BEL,Y,P,CLF,5,0,0,,,0,0,0,0
829,GCL,Chile,Chile,Region Latin America,330,Articulated Haulers,,#,Caterpillar Inc,,Y,P,CLF,3,0,0,,,0,0,0,0
830,GCL,Chile,Chile,Region Latin America,330,Articulated Haulers,,#,Develon,DOO,Y,P,CLF,2,0,0,,,0,0,0,0
831,GCL,Chile,Chile,Region Latin America,330,Articulated Haulers,,#,Volvo,VCE,Y,P,CLF,14,0,0,,,0,0,0,0
832,GCL,Chile,Chile,Region Latin America,340,Rigid Haulers,,#,Caterpillar Inc,,Y,P,CLF,33,0,0,,,0,0,0,0
833,GCL,Chile,Chile,Region Latin America,340,Rigid Haulers,,,Dieci,DIE,,P,CLF,2,0,0,,,0,0,1,1
834,GCL,Chile,Chile,Region Latin America,340,Rigid Haulers,,#,Komatsu,KOM,Y,P,CLF,22,0,0,,,0,0,0,0
835,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Case,CAS,Y,P,CLF,2,0,0,,,0,0,0,0
836,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Caterpillar Inc,,Y,P,CLF,72,0,0,,,0,0,0,0
837,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Deere,JOH,Y,P,CLF,44,0,0,,,0,0,0,0
838,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Hyundai,HYU,Y,P,CLF,3,0,0,,,0,0,0,0
839,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Komatsu,KOM,Y,P,CLF,36,0,0,,,0,0,0,0
840,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Liugong,LIU,Y,P,CLF,4,0,0,,,0,0,0,0
841,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,New Holland,NEW,Y,P,CLF,1,0,0,,,0,0,0,0
842,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,Sany,SNY,Y,P,CLF,7,0,0,,,0,0,0,0
843,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,SDLG,LIN,Y,P,CLF,2,0,0,,,0,0,0,0
844,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,SEM,SEM,Y,P,CLF,13,0,0,,,0,0,0,0
845,GCL,Chile,Chile,Region Latin America,380,Motor Graders,,#,XCMG,XCM,Y,P,CLF,1,0,0,,,0,0,0,0
846,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Ammann,AMN,,P,CLF,2,0,0,,,0,0,1,1
847,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Bomag,BOM,,P,CLF,17,0,0,,,0,0,1,1
848,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Caterpillar Inc,CAT,,P,CLF,28,0,0,,,0,0,1,1
849,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Dynapac,DYN,,P,CLF,11,0,0,,,0,0,1,1
850,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Hamm,HAM,,P,CLF,52,0,0,,,0,0,1,1
851,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Hidromek,HID,,P,CLF,1,0,0,,,0,0,1,1
852,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,JCB,JCB,,P,CLF,12,0,0,,,0,0,1,1
853,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Liugong,LIU,,P,CLF,4,0,0,,,0,0,1,1
854,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,New Holland,NEW,,P,CLF,2,0,0,,,0,0,1,1
855,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Sakai,SAK,,P,CLF,2,0,0,,,0,0,1,1
856,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Sany,SNY,,P,CLF,10,0,0,,,0,0,1,1
857,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,Volvo,VCE,,P,CLF,2,0,0,,,0,0,1,1
858,GCL,Chile,Chile,Region Latin America,390,Compaction Machines,,,XCMG,XCM,,P,CLF,7,0,0,,,0,0,1,1
859,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Bobcat,BOB,,P,CLF,14,0,0,,,0,0,1,1
860,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Bull,BUL,,P,CLF,3,0,0,,,0,0,1,1
861,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Case,CAS,,P,CLF,37,0,0,,,0,0,1,1
862,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Caterpillar Inc,CAT,,P,CLF,283,0,0,,,0,0,1,1
863,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Cukurova,CUK,,P,CLF,5,0,0,,,0,0,1,1
864,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Deere,JOH,,P,CLF,162,0,0,,,0,0,1,1
865,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Develon,DOO,,P,CLF,22,0,0,,,0,0,1,1
866,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Hidromek,HID,,P,CLF,32,0,0,,,0,0,1,1
867,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Hyundai,HYU,,P,CLF,20,0,0,,,0,0,1,1
868,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,JCB,JCB,,P,CLF,142,0,0,,,0,0,1,1
869,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Komatsu,KOM,,P,CLF,30,0,0,,,0,0,1,1
870,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Massey Fergusson,MAF,,P,CLF,8,0,0,,,0,0,1,1
871,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Mecalac,MEC,,P,CLF,4,0,0,,,0,0,1,1
872,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,New Holland,NEW,,P,CLF,48,0,0,,,0,0,1,1
873,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,OCN,OCN,,P,CLF,21,0,0,,,0,0,1,5
874,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,OTN,OTN,,P,CLF,2,0,0,,,0,0,1,1
875,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Rippa China,CRM,,P,CLF,1,0,0,,,0,0,1,1
876,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Sany,SNY,,P,CLF,27,0,0,,,0,0,1,1
877,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Shantui,SBM,,P,CLF,1,0,0,,,0,0,1,1
878,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,Topone,TOP,,P,CLF,1,0,0,,,0,0,1,1
879,GCL,Chile,Chile,Region Latin America,410,Backhoe Loaders,,,XCMG,XCM,,P,CLF,18,0,0,,,0,0,1,1
880,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Bobcat,BOB,Y,P,CLF,14,0,0,,,0,0,0,0
881,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Case,CAS,Y,P,CLF,2,0,0,,,0,0,0,0
882,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Caterpillar Inc,,Y,P,CLF,25,0,0,,,0,0,0,0
883,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Develon,DOO,Y,P,CLF,16,0,0,,,0,0,0,0
884,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Hyundai,HYU,Y,P,CLF,2,0,0,,,0,0,0,0
885,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,JCB,JCB,Y,P,CLF,10,0,0,,,0,0,0,0
886,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Komatsu,KOM,Y,P,CLF,2,0,0,,,0,0,0,0
887,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Kubota,KUB,Y,P,CLF,3,0,0,,,0,0,0,0
888,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Liugong,LIU,Y,P,CLF,6,0,0,,,0,0,0,0
889,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Lonking,LON,,P,CLF,21,0,0,,,1,1,1,1
890,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,OCN,OCN,,P,CLF,24,0,0,,,1,1,1,3
891,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,OTN,OTN,,P,CLF,4,0,0,,,1,1,1,1
892,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Rippa China,CRM,,P,CLF,2,0,0,,,1,1,1,1
893,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Sany,SNY,Y,P,CLF,23,0,0,,,0,0,0,0
894,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Wacker Neuson,WAN,Y,P,CLF,6,0,0,,,0,0,0,0
895,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,XCMG,XCM,Y,P,CLF,26,0,0,,,0,0,0,0
896,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Xiamen,XWL,,P,CLF,1,0,0,,,1,1,1,1
897,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Yanmar,XWL,Y,P,CLF,14,0,0,,,1,1,1,1
898,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Yuchai,YUC,,P,CLF,9,0,0,,,1,1,1,1
899,GCL,Chile,Chile,Region Latin America,CEX,Compact Excavators,,<10T,Zoomlion,ZOO,Y,P,CLF,12,0,0,,,0,0,0,0
900,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Case,CAS,Y,P,CLF,12,0,0,,,0,0,0,0
901,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,CLF,211,0,0,,,0,0,0,0
902,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Deere,JOH,Y,P,CLF,59,0,0,,,0,0,0,0
903,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,CLF,84,0,0,,,0,0,0,0
904,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Hidromek,HID,Y,P,CLF,15,0,0,,,0,0,0,0
905,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,CLF,58,0,0,,,0,0,0,0
906,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,JCB,JCB,Y,P,CLF,18,0,0,,,0,0,0,0
907,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Komatsu,KOM,Y,P,CLF,238,0,0,,,0,0,0,0
908,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Liebherr,LIE,Y,P,CLF,6,0,0,,,0,0,0,0
909,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Linkbelt,,Y,P,CLF,17,0,0,,,0,0,0,0
910,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,CLF,13,0,0,,,0,0,0,0
911,GCL,Chile,Chile,Region Latin America,GEC,Crawler Excavators,,>10T,Lonking,LON,,P,CLF,13,0,0,,,0,0,1,1
912,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,New Holland,NEW,Y,P,CLF,4,0,0,,,0,0,0,0
913,GCL,Chile,Chile,Region Latin America,GEC,Crawler Excavators,,>10T,OCN,OCN,,P,CLF,1,0,0,,,0,0,1,1
914,GCL,Chile,Chile,Region Latin America,GEC,Crawler Excavators,,>10T,OTN,OTN,,P,CLF,1,0,0,,,0,0,1,1
915,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,CLF,55,0,0,,,0,0,0,0
916,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,SDLG,LIN,Y,P,CLF,8,0,0,,,0,0,0,0
917,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Shantui,SBM,Y,P,CLF,4,0,0,,,0,0,0,0
918,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Sunward,SUN,Y,P,CLF,4,0,0,,,0,0,0,0
919,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,CLF,62,0,0,,,0,0,0,0
920,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,CLF,49,0,0,,,0,0,0,0
921,GCL,Chile,Chile,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Zoomlion,ZOO,Y,P,CLF,17,0,0,,,0,0,0,0
922,GCL,Chile,Chile,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,CLF,25,0,0,,,0,0,0,0
923,GCL,Chile,Chile,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Hyundai,HYU,Y,P,CLF,2,0,0,,,0,0,0,0
924,GCL,Chile,Chile,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,XCMG,XCM,Y,P,CLF,2,0,0,,,0,0,0,0
925,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Caterpillar Inc,,Y,P,CLF,2,0,0,,,0,0,0,0
926,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Clinton,CLI,,P,CLF,1,0,0,,,0,0,0,0
927,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Deere,JOH,Y,P,CLF,1,0,0,,,0,0,0,0
928,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Eougem,EUO,,P,CLF,1,0,0,,,0,0,0,0
929,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Hyundai,HYU,Y,P,CLF,1,0,0,,,0,0,0,0
930,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,JCB,JCB,Y,P,CLF,4,0,0,,,0,0,0,0
931,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Komatsu,KOM,Y,P,CLF,3,0,0,,,0,0,0,0
932,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Liugong,LIU,Y,P,CLF,3,0,0,,,0,0,0,0
933,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,OCN,OCN,,P,CLF,9,0,0,,,0,0,0,0
934,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Sany,SNY,Y,P,CLF,1,0,0,,,0,0,0,0
935,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,SDLG,LIN,Y,P,CLF,2,0,0,,,0,0,0,0
936,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,Volvo,VCE,Y,P,CLF,1,0,0,,,0,0,0,0
937,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,<12,XCMG,XCM,Y,P,CLF,16,0,0,,,0,0,0,0
938,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Case,CAS,Y,P,CLF,2,0,0,,,0,0,0,0
939,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Caterpillar Inc,,Y,P,CLF,77,0,0,,,0,0,0,0
940,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Clinton,CLI,,P,CLF,7,0,0,,,0,0,1,1
941,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Deere,JOH,Y,P,CLF,26,0,0,,,0,0,0,0
942,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Develon,DOO,Y,P,CLF,23,0,0,,,0,0,0,0
943,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Eougem,EUO,,P,CLF,1,0,0,,,0,0,1,1
944,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Hidromek,HID,Y,P,CLF,1,0,0,,,0,0,0,0
945,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Hyundai,HYU,Y,P,CLF,8,0,0,,,0,0,0,0
946,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,JCB,JCB,Y,P,CLF,7,0,0,,,0,0,0,0
947,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Komatsu,KOM,Y,P,CLF,64,0,0,,,0,0,0,0
948,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Liebherr,LIE,Y,P,CLF,13,0,0,,,0,0,0,0
949,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Liugong,LIU,Y,P,CLF,20,0,0,,,0,0,0,0
950,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Lonking,LON,,P,CLF,1,0,0,,,0,0,1,1
951,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,New Holland,NEW,Y,P,CLF,3,0,0,,,0,0,0,0
952,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Sany,SNY,Y,P,CLF,23,0,0,,,0,0,0,0
953,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,SDLG,LIN,Y,P,CLF,21,0,0,,,0,0,0,0
954,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,SEM,SEM,Y,P,CLF,20,0,0,,,0,0,0,0
955,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,Volvo,VCE,Y,P,CLF,41,0,0,,,0,0,0,0
956,GCL,Chile,Chile,Region Latin America,WLO,Wheel Loaders,,>12,XCMG,XCM,Y,P,CLF,35,0,0,,,0,0,0,0
957,GCN,China,China,Region China,330,Articulated Haulers,,#,Volvo,VCE,Y,P,OHR,12,0,0,,,0,0,0,0
